item,itemLabel,directorLabel,genreLabel,runtime,pubdate,sampledItemLabel
http://www.wikidata.org/entity/Q101245207,The Wolf of Snow Hollow,Jim Cummings,werewolf film,83,2020-10-09T00:00:00Z,The Wolf of Snow Hollow
http://www.wikidata.org/entity/Q100097551,American Murder: The Family Next Door,Jenny Popplewell,documentary film,82,2020-09-30T00:00:00Z,American Murder: The Family Next Door
http://www.wikidata.org/entity/Q102282310,Children of the Corn,Kurt Wimmer,horror film,82,2020-10-23T00:00:00Z,Children of the Corn
http://www.wikidata.org/entity/Q104865093,Belly of the Beast,Erika Cohn,documentary film,82,2020-06-11T00:00:00Z,Belly of the Beast
http://www.wikidata.org/entity/Q105123722,Safer at Home,Will Wernick,thriller film,82,2021-02-26T00:00:00Z,Safer at Home
http://www.wikidata.org/entity/Q105403700,The Reason I Jump,Jerry Rothwell,documentary film,82,2021-01-08T00:00:00Z,The Reason I Jump
http://www.wikidata.org/entity/Q106670257,Why Did You Kill Me?,Fredrick Munk,documentary film,83,2021-01-01T00:00:00Z,Why Did You Kill Me?
http://www.wikidata.org/entity/Q107311093,Teen Titans Go! See Space Jam,Peter Rida Michail,comedy film,83,2021-01-01T00:00:00Z,Teen Titans Go! See Space Jam
http://www.wikidata.org/entity/Q108122806,Offseason,Mickey Keating,drama film,83,2021-01-01T00:00:00Z,Offseason
http://www.wikidata.org/entity/Q108145849,Texas Chainsaw Massacre,David Blue Garcia,slasher film,83,2022-02-18T00:00:00Z,Texas Chainsaw Massacre
http://www.wikidata.org/entity/Q108404122,Mad God,Phil Tippett,horror film,83,2021-08-05T00:00:00Z,Mad God
http://www.wikidata.org/entity/Q113550194,Untold: The Race of the Century,Maclain Way,documentary film,83,2022-09-06T00:00:00Z,Untold: The Race of the Century
http://www.wikidata.org/entity/Q110338248,Horror in the High Desert,Dutch Marich,horror film,82,2021-01-01T00:00:00Z,Horror in the High Desert
http://www.wikidata.org/entity/Q115206760,The Seeds of Vandana Shiva,Camilla Denton Becket,documentary film,82,2022-12-01T00:00:00Z,The Seeds of Vandana Shiva
http://www.wikidata.org/entity/Q115270931,Wrongfully Accused,Michael Feifer,drama film,82,2019-01-01T00:00:00Z,Wrongfully Accused
http://www.wikidata.org/entity/Q115707569,Reality,Tina Satter,drama film,82,2023-02-18T00:00:00Z,Reality
http://www.wikidata.org/entity/Q115805922,This Place Rules,Andrew Callaghan,documentary film,82,2022-12-30T00:00:00Z,This Place Rules
http://www.wikidata.org/entity/Q117468568,The Wrath of Becky,Matt Angel,action film,83,2023-03-11T00:00:00Z,The Wrath of Becky
http://www.wikidata.org/entity/Q120786416,Q120786416,Santino Campanelli,comedy film,83,2018-01-01T00:00:00Z,Q120786416
http://www.wikidata.org/entity/Q32067415,Action Point,Tim Kirkby,comedy film,84,2018-06-01T00:00:00Z,Action Point
http://www.wikidata.org/entity/Q33105131,Mid90s,Jonah Hilo,drama film,84,2018-09-09T00:00:00Z,Mid90s
http://www.wikidata.org/entity/Q43303163,Julian Schnabel: A Private Portrait,Pappi Corsicato,documentary film,84,2018-01-11T00:00:00Z,Julian Schnabel: A Private Portrait
http://www.wikidata.org/entity/Q52715542,Funny Story,Michael J. Gallagher,comedy drama,84,2018-01-01T00:00:00Z,Funny Story
http://www.wikidata.org/entity/Q55287256,Wild Nights with Emily,Madeleine Olnek,comedy film,84,2018-01-01T00:00:00Z,Wild Nights with Emily
http://www.wikidata.org/entity/Q55391435,Royal Hearts,James Brolin,romance film,84,2018-02-24T00:00:00Z,Royal Hearts
http://www.wikidata.org/entity/Q60738303,Jexi,Jon Lucas,comedy film,84,2019-01-01T00:00:00Z,Jexi
http://www.wikidata.org/entity/Q63184493,End of the Century,Lucio Castro,drama film,84,2019-11-14T00:00:00Z,End of the Century
http://www.wikidata.org/entity/Q64427103,Life in the Doghouse,Ron Davis,documentary film,84,2018-01-01T00:00:00Z,Life in the Doghouse
http://www.wikidata.org/entity/Q66305459,Mary,Michael Goi,horror film,84,2019-01-01T00:00:00Z,Mary
http://www.wikidata.org/entity/Q97189755,Songbird,Adam Mason,romantic thriller,84,2020-01-01T00:00:00Z,Songbird
http://www.wikidata.org/entity/Q101093703,The Killing of Two Lovers,Robert Machoian,drama film,84,2020-01-01T00:00:00Z,The Killing of Two Lovers
http://www.wikidata.org/entity/Q104865038,"Hello, Goodbye, and Everything In Between",Michael Lewen,drama film,84,2022-07-06T00:00:00Z,"Hello, Goodbye, and Everything In Between"
http://www.wikidata.org/entity/Q106045522,Honor Up,Damon Dash,action film,84,2018-01-01T00:00:00Z,Honor Up
http://www.wikidata.org/entity/Q106313880,Fashionably Yours,Nimisha Mukerji,comedy film,84,2020-04-11T00:00:00Z,Fashionably Yours
http://www.wikidata.org/entity/Q110674124,"TikTok, BOOM.",Shalini Kantayya,documentary film,84,2022-10-24T00:00:00Z,"TikTok, BOOM."
http://www.wikidata.org/entity/Q63348158,Harry & Meghan: A Royal Romance,Menhaj Huda,romance film,85,2018-05-13T00:00:00Z,Harry & Meghan: A Royal Romance
http://www.wikidata.org/entity/Q64682327,American Woman,Semi Chellas,drama film,85,2019-04-28T00:00:00Z,American Woman
http://www.wikidata.org/entity/Q64689795,Alien Siege,Rob Pallatina,action film,85,2018-07-22T00:00:00Z,Alien Siege
http://www.wikidata.org/entity/Q65933148,D-Day,Nick Lyon,drama film,85,2019-09-13T00:00:00Z,D-Day
http://www.wikidata.org/entity/Q66725868,Phineas and Ferb The Movie: Candace Against the Universe,Bob Bowen,comedy film,85,2020-01-01T00:00:00Z,Phineas and Ferb The Movie: Candace Against the Universe
http://www.wikidata.org/entity/Q66764392,Travis Scott: Look Mom I Can Fly,White Trash Tyler,documentary film,85,2019-08-28T00:00:00Z,Travis Scott: Look Mom I Can Fly
http://www.wikidata.org/entity/Q70498871,Rattlesnake,Zak Hilditch,drama film,85,2019-10-25T00:00:00Z,Rattlesnake
http://www.wikidata.org/entity/Q73534689,A Christmas Prince: The Royal Baby,John Schultz,romantic comedy,85,2019-01-01T00:00:00Z,A Christmas Prince: The Royal Baby
http://www.wikidata.org/entity/Q77833628,Miss Americana,Lana Wilson,documentary film,85,2020-01-01T00:00:00Z,Miss Americana
http://www.wikidata.org/entity/Q85347417,Abe,Sérgio Rezende,comedy film,85,2019-01-01T00:00:00Z,Abe
http://www.wikidata.org/entity/Q111720319,Polar Bear,Alastair Fothergill,nature documentary,84,2022-04-22T00:00:00Z,Polar Bear
http://www.wikidata.org/entity/Q115249864,Bar Fight!,Jim Mahoney,comedy film,84,2022-11-11T00:00:00Z,Bar Fight!
http://www.wikidata.org/entity/Q116051287,A Veteran's Christmas,Mark Jean,romantic comedy,84,2018-01-01T00:00:00Z,A Veteran's Christmas
http://www.wikidata.org/entity/Q117069577,The Holiday Sitter,Ali Liebert,comedy film,84,2022-01-01T00:00:00Z,The Holiday Sitter
http://www.wikidata.org/entity/Q120733524,Pet Sematary: Bloodlines,Lindsey Anderson Beer,supernatural horror film,84,2023-10-06T00:00:00Z,Pet Sematary: Bloodlines
http://www.wikidata.org/entity/Q121294946,20.0 Megaquake,Jared Cohn,disaster film,84,2022-12-08T00:00:00Z,20.0 Megaquake
http://www.wikidata.org/entity/Q87062439,My Father The Spy,Jaak Kilmi,documentary film,85,2019-06-08T00:00:00Z,My Father The Spy
http://www.wikidata.org/entity/Q87127859,Cowboys,Anna Kerrigan,drama film,85,2020-01-01T00:00:00Z,Cowboys
http://www.wikidata.org/entity/Q89676438,Princess of the Row,Max Carlson,independent film,85,2019-01-01T00:00:00Z,Princess of the Row
http://www.wikidata.org/entity/Q93328684,A Serenade for Fanny,Monique Marmodée,documentary film,85,2018-11-02T00:00:00Z,A Serenade for Fanny
http://www.wikidata.org/entity/Q93729353,Special Jollof,Emem Isong,drama film,85,2020-01-01T00:00:00Z,Special Jollof
http://www.wikidata.org/entity/Q95463223,Ben Platt: Live from Radio City Music Hall,Alex Timbers,concert film,85,2020-01-01T00:00:00Z,Ben Platt: Live from Radio City Music Hall
http://www.wikidata.org/entity/Q104815183,Red Dot,Alain Darborg,drama film,85,2021-02-11T00:00:00Z,Red Dot
http://www.wikidata.org/entity/Q104862239,Slapface,Jeremiah Kipp,horror film,85,2021-01-01T00:00:00Z,Slapface
http://www.wikidata.org/entity/Q105616936,Zeros and Ones,Abel Ferrara,war film,85,2021-01-01T00:00:00Z,Zeros and Ones
http://www.wikidata.org/entity/Q106010297,Bingo Hell,Gigi Saul Guerrero,horror film,85,2021-01-01T00:00:00Z,Bingo Hell
http://www.wikidata.org/entity/Q108437486,The J Team,Michael Lembeck,drama film,85,2021-09-03T00:00:00Z,The J Team
http://www.wikidata.org/entity/Q109941528,Untold: Crimes & Penalties,Maclain Way,documentary film,85,2021-08-31T00:00:00Z,Untold: Crimes & Penalties
http://www.wikidata.org/entity/Q110207474,Koati,Rodrigo Perez-Castro,animated film,85,2021-01-01T00:00:00Z,Koati
http://www.wikidata.org/entity/Q681269,Jazz on a Summer's Day,Bert Stern,documentary film,85,2020-03-01T00:00:00Z,Jazz on a Summer's Day
http://www.wikidata.org/entity/Q111737560,Hard Night Falling,Giorgio Bruno,action film,85,2019-01-01T00:00:00Z,Hard Night Falling
http://www.wikidata.org/entity/Q111816847,The Row,Matty Beckerman,horror film,85,2018-01-01T00:00:00Z,The Row
http://www.wikidata.org/entity/Q113714300,Moving On,Paul Weitz,comedy film,85,2022-09-13T00:00:00Z,Moving On
http://www.wikidata.org/entity/Q114704070,The Pez Outlaw,Bryan Storkel,documentary film,85,2022-01-01T00:00:00Z,The Pez Outlaw
http://www.wikidata.org/entity/Q115474904,Matriarch,Ben Steiner,horror film,85,2022-01-01T00:00:00Z,Matriarch
http://www.wikidata.org/entity/Q115756264,12 Pups of Christmas,Michael Feifer,drama film,85,2019-01-01T00:00:00Z,12 Pups of Christmas
http://www.wikidata.org/entity/Q116178605,Self Reliance,Jake Johnson,comedy film,85,2023-03-11T00:00:00Z,Self Reliance
http://www.wikidata.org/entity/Q26714982,The Jesus Rolls,John Turturro,drama film,85,2019-01-01T00:00:00Z,The Jesus Rolls
http://www.wikidata.org/entity/Q27703176,You Were Never Really Here,Lynne Ramsay,drama film,85,2018-03-09T00:00:00Z,You Were Never Really Here
http://www.wikidata.org/entity/Q27964420,The Crossbreed,Biray Dalkıran,horror film,85,2018-03-02T00:00:00Z,The Crossbreed
http://www.wikidata.org/entity/Q28970981,The Little Mermaid,Chris Bouchard,drama film,85,2018-01-01T00:00:00Z,The Little Mermaid
http://www.wikidata.org/entity/Q29572205,The House of Tomorrow,Peter Livolsi,drama film,85,2018-04-20T00:00:00Z,The House of Tomorrow
http://www.wikidata.org/entity/Q42049541,The Strangers: Prey at Night,Johannes Roberts,horror film,85,2018-03-08T00:00:00Z,The Strangers: Prey at Night
http://www.wikidata.org/entity/Q51533554,The Game Changers,Louie Psihoyos,documentary film,85,2018-01-19T00:00:00Z,The Game Changers
http://www.wikidata.org/entity/Q51756444,Never Goin’ Back,Augustine Frizzell,comedy drama,85,2018-01-01T00:00:00Z,Never Goin’ Back
http://www.wikidata.org/entity/Q56241205,Crawl,Alexandre Aja,drama film,87,2019-07-12T00:00:00Z,Crawl
http://www.wikidata.org/entity/Q56417123,UglyDolls,Kelly Asbury,comedy film,87,2019-05-03T00:00:00Z,UglyDolls
http://www.wikidata.org/entity/Q57607233,Feminists: What Were They Thinking?,Johanna Demetrakas,documentary film,87,2018-02-19T00:00:00Z,Feminists: What Were They Thinking?
http://www.wikidata.org/entity/Q57779964,Bathtubs Over Broadway,Dava Whisenant,documentary film,87,2018-01-01T00:00:00Z,Bathtubs Over Broadway
http://www.wikidata.org/entity/Q60997779,Minions: The Rise of Gru,Kyle Balda,comedy film,87,2022-06-30T00:00:00Z,Minions: The Rise of Gru
http://www.wikidata.org/entity/Q62082323,The Kill Team,Dan Krauss,drama film,87,2019-01-01T00:00:00Z,The Kill Team
http://www.wikidata.org/entity/Q62393196,Surviving the Wild,Patrick Alessandrin,action film,87,2018-01-01T00:00:00Z,Surviving the Wild
http://www.wikidata.org/entity/Q63235490,See You Yesterday,Stefon Bristol,science fiction film,87,2019-01-01T00:00:00Z,See You Yesterday
http://www.wikidata.org/entity/Q63994491,Gretel and Hansel,Oz Perkins,fantasy film,87,2020-01-31T00:00:00Z,Gretel and Hansel
http://www.wikidata.org/entity/Q56086947,Vampires vs. the Bronx,Oz Rodriguez,horror film,85,2020-10-02T00:00:00Z,Vampires vs. the Bronx
http://www.wikidata.org/entity/Q56276976,1985,Yen Tan,drama film,85,2018-01-01T00:00:00Z,1985
http://www.wikidata.org/entity/Q58838504,Blue Note Records: Beyond the Notes,Sophie Huber,documentary film,85,2018-04-23T00:00:00Z,Blue Note Records: Beyond the Notes
http://www.wikidata.org/entity/Q59631094,The Roads Not Taken,Sally Potter,drama film,85,2020-02-26T00:00:00Z,The Roads Not Taken
http://www.wikidata.org/entity/Q60582904,The Sound of Silence,Michael Tyburski,drama film,85,2019-01-26T00:00:00Z,The Sound of Silence
http://www.wikidata.org/entity/Q61750858,Anbessa,Mo Scarpelli,documentary film,85,2019-02-09T00:00:00Z,Anbessa
http://www.wikidata.org/entity/Q120414583,The Collective,Tom DeNucci,action film,86,2023-08-04T00:00:00Z,The Collective
http://www.wikidata.org/entity/Q121133837,Dicks: The Musical,Larry Charles,comedy film,86,2023-01-01T00:00:00Z,Dicks: The Musical
http://www.wikidata.org/entity/Q21028837,Black Beauty,Daniel Zirilli,adventure film,86,2021-11-04T00:00:00Z,Black Beauty
http://www.wikidata.org/entity/Q27964398,The Possession of Hannah Grace,Diederik van Rooijen,thriller film,86,2018-11-30T00:00:00Z,The Possession of Hannah Grace
http://www.wikidata.org/entity/Q29050643,An L.A. Minute,Daniel Adams,comedy film,86,2018-01-01T00:00:00Z,An L.A. Minute
http://www.wikidata.org/entity/Q29259188,Mom and Dad,Brian Taylor,horror film,86,2018-01-19T00:00:00Z,Mom and Dad
http://www.wikidata.org/entity/Q30753727,Acts of Violence,Brett Donowho,action film,86,2018-01-12T00:00:00Z,Acts of Violence
http://www.wikidata.org/entity/Q21007575,Awake: The Life of Yogananda,Paola di Florio,documentary film,87,2020-01-25T00:00:00Z,Awake: The Life of Yogananda
http://www.wikidata.org/entity/Q38463384,Destination Wedding,Victor Levin,romantic comedy,86,2018-08-02T00:00:00Z,Destination Wedding
http://www.wikidata.org/entity/Q45710377,Tyrel,Sebastián Silva,drama film,86,2018-01-20T00:00:00Z,Tyrel
http://www.wikidata.org/entity/Q47451374,Little Bitches,Nick Kreiss,comedy film,86,2018-01-23T00:00:00Z,Little Bitches
http://www.wikidata.org/entity/Q48674263,Drylongso,Cauleen Smith,independent film,86,2022-10-02T00:00:00Z,Drylongso
http://www.wikidata.org/entity/Q54924330,211,York Shackleton,action film,86,2018-06-08T00:00:00Z,211
http://www.wikidata.org/entity/Q55552345,Holiday in the Wild,Ernie Barbarash,romantic comedy,86,2019-11-01T00:00:00Z,Holiday in the Wild
http://www.wikidata.org/entity/Q56241197,Point Blank,Joe Lynch,action film,86,2019-07-12T00:00:00Z,Point Blank
http://www.wikidata.org/entity/Q60048020,Leprechaun Returns,Steven Kostanski,comedy film,86,2018-12-11T00:00:00Z,Leprechaun Returns
http://www.wikidata.org/entity/Q60199457,6-Headed Shark Attack,Mark Atkins,action-adventure film,86,2018-01-01T00:00:00Z,6-Headed Shark Attack
http://www.wikidata.org/entity/Q60242701,After Porn Ends 3,Brittany Andrews,documentary film,86,2018-01-01T00:00:00Z,After Porn Ends 3
http://www.wikidata.org/entity/Q60737609,Downhill,Jim Rash,drama film,86,2020-01-01T00:00:00Z,Downhill
http://www.wikidata.org/entity/Q33256103,Living Among Us,Brian Metcalf,horror film,87,2018-02-02T00:00:00Z,Living Among Us
http://www.wikidata.org/entity/Q47470703,Nancy,Christina Choe,drama film,87,2018-01-01T00:00:00Z,Nancy
http://www.wikidata.org/entity/Q48674039,Thriller,Dallas Jackson,horror film,87,2018-01-01T00:00:00Z,Thriller
http://www.wikidata.org/entity/Q61664894,Brahms: The Boy II,William Brent Bell,horror film,86,2020-01-01T00:00:00Z,Brahms: The Boy II
http://www.wikidata.org/entity/Q61782227,The Lovebirds,Michael Showalter,comedy film,86,2020-03-06T00:00:00Z,The Lovebirds
http://www.wikidata.org/entity/Q63248374,Bad Trip,Kitao Sakurai,comedy film,86,2021-03-26T00:00:00Z,Bad Trip
http://www.wikidata.org/entity/Q63398606,A Cinderella Story: Christmas Wish,Michelle Johnston,Christmas film,86,2019-01-01T00:00:00Z,A Cinderella Story: Christmas Wish
http://www.wikidata.org/entity/Q63810329,Don’t Leave Home,Michael Tully,horror film,86,2018-09-14T00:00:00Z,Don’t Leave Home
http://www.wikidata.org/entity/Q64990096,Eruption: LA,Sean Cain,action film,86,2018-01-01T00:00:00Z,Eruption: LA
http://www.wikidata.org/entity/Q65154583,Pimp,Christine Crokos,drama film,86,2018-01-01T00:00:00Z,Pimp
http://www.wikidata.org/entity/Q66809669,Memory Games,Janet Tobias,documentary film,86,2018-11-11T00:00:00Z,Memory Games
http://www.wikidata.org/entity/Q73536446,Yes Day,Miguel Arteta,comedy film,86,2021-01-01T00:00:00Z,Yes Day
http://www.wikidata.org/entity/Q73541358,Last Ferry,Jaki Bradley,drama film,86,2019-01-01T00:00:00Z,Last Ferry
http://www.wikidata.org/entity/Q76488910,On the Count of Three,Jerrod Carmichael,comedy film,86,2021-01-29T00:00:00Z,On the Count of Three
http://www.wikidata.org/entity/Q78191890,"Bikram: Yogi, Guru, Predator",Eva Orner,documentary film,86,2019-01-01T00:00:00Z,"Bikram: Yogi, Guru, Predator"
http://www.wikidata.org/entity/Q89287445,Atlantic Rim 2,Jared Cohn,action film,86,2018-02-15T00:00:00Z,Atlantic Rim 2
http://www.wikidata.org/entity/Q97609238,PAW Patrol: The Movie,Cal Brunker,comedy film,86,2021-08-19T00:00:00Z,PAW Patrol: The Movie
http://www.wikidata.org/entity/Q100606376,Angels Fallen,Ali Zamani,horror film,86,2020-01-14T00:00:00Z,Angels Fallen
http://www.wikidata.org/entity/Q105043986,We're All Going to the World's Fair,Jane Schoenbrun,drama film,86,2021-01-01T00:00:00Z,We're All Going to the World's Fair
http://www.wikidata.org/entity/Q106651948,Slumber Party Massacre,Danishka Esterhazy,horror film,86,2021-09-27T00:00:00Z,Slumber Party Massacre
http://www.wikidata.org/entity/Q107564150,7 Days,Roshan Sethi,drama film,86,2021-01-01T00:00:00Z,7 Days
http://www.wikidata.org/entity/Q107798322,The Loud House Movie,Dave Needham,comedy film,86,2021-08-20T00:00:00Z,The Loud House Movie
http://www.wikidata.org/entity/Q107970171,Making Babies,Josh F. Huber,comedy film,86,2018-02-02T00:00:00Z,Making Babies
http://www.wikidata.org/entity/Q109114882,Last Three Days,Brian Tyrannus Ulrich,action film,86,2020-01-01T00:00:00Z,Last Three Days
http://www.wikidata.org/entity/Q110825629,Hellbender,Toby Poser,coming-of-age film,86,2021-01-01T00:00:00Z,Hellbender
http://www.wikidata.org/entity/Q111541382,Aquarium of the Dead,Glenn Miller,action film,86,2021-01-01T00:00:00Z,Aquarium of the Dead
http://www.wikidata.org/entity/Q111756188,Swim,Jared Cohn,action film,86,2021-08-13T00:00:00Z,Swim
http://www.wikidata.org/entity/Q113494750,Funny Pages,Owen Kline,black comedy film,86,2022-05-24T00:00:00Z,Funny Pages
http://www.wikidata.org/entity/Q65064146,The Assistant,Kitty Green,drama film,87,2019-08-30T00:00:00Z,The Assistant
http://www.wikidata.org/entity/Q77895489,The Feeling of Being Watched,Assia Boundaoui,documentary film,87,2018-01-01T00:00:00Z,The Feeling of Being Watched
http://www.wikidata.org/entity/Q84710090,Trauma Center,Matt Eskandari,action film,87,2019-01-01T00:00:00Z,Trauma Center
